applicant_id,loan_id,bank,summa,muddat_oy,oylik_tolov,qoldiq,max_kechikish_kun,status
A001967,L0001643,BANK-02,111907609,12,10105877,86181965,15,faol
A001967,L0001644,BANK-07,12089882,18,710294,9873599,0,faol
A001973,L0001645,BANK-09,5106711,36,169671,3867966,0,faol
A001977,L0001646,BANK-03,14000926,6,3143285,7425197,0,faol
A001977,L0001647,BANK-03,8232242,60,146561,2901523,15,faol
A001978,L0001648,BANK-11,24816134,6,4455847,15772697,0,yopilgan
A001979,L0001649,BANK-01,17154217,18,1156681,14671604,0,faol
A001980,L0001650,BANK-12,12323107,36,427276,5302237,95,faol
A001980,L0001651,BANK-12,7093158,6,1571517,879802,45,yopilgan
A001981,L0001652,BANK-04,13809518,6,2521752,5250487,0,faol
A001985,L0001653,BANK-04,4517436,12,419927,1419275,0,faol
A001986,L0001654,BANK-05,8224459,60,171478,1382811,45,faol
A001987,L0001655,BANK-08,10772061,12,1178274,7522121,45,faol
A001987,L0001656,BANK-06,39435060,24,2033165,29782834,15,faol
A001988,L0001657,BANK-02,6557621,24,335541,864637,15,faol
A001988,L0001658,BANK-12,27948653,6,5138664,14689963,0,faol
A001989,L0001659,BANK-08,20654197,6,4010145,8534323,45,faol
A001989,L0001660,BANK-07,8498197,6,1762744,3736787,0,faol
A001991,L0001661,BANK-09,39424502,24,2040768,6337102,0,yopilgan
A001991,L0001662,BANK-07,10535211,24,474356,2620034,0,faol
A001991,L0001663,BANK-06,5557412,36,182574,1447465,45,faol
A001992,L0001664,BANK-08,8439750,12,940291,1000097,15,yopilgan
A001992,L0001665,BANK-08,5211175,6,921545,1882707,45,faol
A001995,L0001666,BANK-06,4875437,18,362668,491420,45,faol
A001995,L0001667,BANK-09,14229270,36,480220,2212456,0,faol
A001996,L0001668,BANK-01,15352079,60,330785,13723528,0,yopilgan
A001996,L0001669,BANK-05,19771628,12,2132388,6644171,0,faol
A002003,L0001670,BANK-11,14594321,6,3277945,8136680,0,faol
A002003,L0001671,BANK-04,18677423,12,1892936,6365846,0,faol
A002003,L0001672,BANK-06,18423958,12,1972147,2186968,0,faol
A002004,L0001673,BANK-08,2319134,18,141397,1106497,0,faol
A002004,L0001674,BANK-07,11562930,6,2217583,1327118,0,yopilgan
A002004,L0001675,BANK-08,13082236,12,1346519,4127072,0,faol
A002005,L0001676,BANK-11,7357220,24,328712,3619232,0,yopilgan
A002005,L0001677,BANK-11,18943260,60,414938,8963925,0,faol
A002005,L0001678,BANK-01,12366338,24,692785,8522216,0,faol
A002007,L0001679,BANK-07,26191758,6,5852439,18836114,0,faol
A002008,L0001680,BANK-12,8222843,60,183165,1058461,0,faol
A002009,L0001681,BANK-07,4164804,36,153043,3387466,0,faol
A002010,L0001682,BANK-01,18467203,36,649322,11198368,15,yopilgan
A002011,L0001683,BANK-01,16081281,6,2904445,4149902,0,faol
A002012,L0001684,BANK-09,10260193,60,210623,7134788,15,faol
A002012,L0001685,BANK-06,27176267,24,1472856,11814582,0,faol
A002014,L0001686,BANK-06,2407151,36,82396,1369068,0,faol
A002015,L0001687,BANK-02,4936918,36,152111,1381276,15,faol
A002017,L0001688,BANK-08,11449646,60,210693,10190355,0,faol
A002017,L0001689,BANK-02,8383367,36,257222,5430000,0,yopilgan
A002019,L0001690,BANK-03,23432183,6,5167810,15258669,0,faol
A002020,L0001691,BANK-01,2693768,24,143397,1524894,0,faol
A002021,L0001692,BANK-01,3959232,60,77297,1030026,95,faol
A002021,L0001693,BANK-10,22820656,12,2136080,3791319,15,faol
A002022,L0001694,BANK-07,14726629,36,448305,12759215,0,faol
A002022,L0001695,BANK-01,11591252,60,223194,5919266,15,faol
A002023,L0001696,BANK-04,135453732,36,4577976,51295469,0,faol
A002025,L0001697,BANK-01,18012018,24,830637,8367596,0,yopilgan
A002026,L0001698,BANK-04,3306513,12,325000,2647152,45,faol
A002026,L0001699,BANK-02,19850429,36,670752,12437936,0,faol
A002028,L0001700,BANK-11,11661757,6,2291284,4070168,0,faol
A002029,L0001701,BANK-11,3994980,18,253448,948495,0,faol
A002029,L0001702,BANK-02,12149909,6,2698908,5479454,45,faol
A002031,L0001703,BANK-03,19285379,12,1833544,5341476,0,faol
A002031,L0001704,BANK-05,6179264,60,127477,901066,0,faol
A002032,L0001705,BANK-11,11676875,6,2431546,2587487,0,faol
A002032,L0001706,BANK-08,48690965,24,2651800,38462385,0,faol
A002032,L0001707,BANK-01,19105839,60,426798,6265188,95,faol
A002033,L0001708,BANK-08,27073374,12,2851977,8579801,0,faol
A002033,L0001709,BANK-08,5267678,6,1120369,1520035,0,faol
A002037,L0001710,BANK-09,9923491,6,1863992,5607080,0,faol
A002038,L0001711,BANK-06,10931018,18,686593,1707809,0,faol
A002039,L0001712,BANK-01,5259069,36,170051,4550609,0,faol
A002043,L0001713,BANK-02,7262093,60,154994,5335680,0,faol
A002048,L0001714,BANK-10,10298666,6,2231962,1177601,0,faol
A002050,L0001715,BANK-02,39455085,12,3701413,11026339,0,faol
A002051,L0001716,BANK-03,15749078,18,1023716,11522787,0,faol
A002051,L0001717,BANK-11,28495157,6,6215918,19689073,0,faol
A002052,L0001718,BANK-05,6655816,60,135015,3466583,0,yopilgan
A002053,L0001719,BANK-07,77374586,60,1473207,9881870,15,faol
A002053,L0001720,BANK-05,5217382,12,579883,3981073,0,faol
A002054,L0001721,BANK-09,4690048,24,227532,1512223,0,yopilgan
A002054,L0001722,BANK-03,22031940,24,1233258,7107598,0,faol
A002056,L0001723,BANK-09,16527390,36,535355,14158154,0,faol
A002057,L0001724,BANK-06,13150702,12,1163520,9207168,0,faol
A002057,L0001725,BANK-08,12635431,24,685720,5771818,0,faol
A002057,L0001726,BANK-11,25558980,18,1771472,13129371,0,faol
A002058,L0001727,BANK-06,6969089,18,418735,2215523,0,faol
A002058,L0001728,BANK-06,15668668,60,308506,5513374,45,yopilgan
A002063,L0001729,BANK-03,11444428,24,616972,6633844,0,faol
A002063,L0001730,BANK-06,2232929,60,46643,1044566,0,faol
A002064,L0001731,BANK-11,7278638,18,474768,4886285,0,faol
A002065,L0001732,BANK-12,18351944,36,597493,2347562,15,faol
A002067,L0001733,BANK-12,12029465,6,2663093,1912660,45,faol
A002068,L0001734,BANK-04,16121413,36,499742,10213043,0,faol
A002070,L0001735,BANK-09,56145269,6,10610671,13083154,0,faol
A002071,L0001736,BANK-07,11766113,12,1250217,6053259,0,yopilgan
A002072,L0001737,BANK-08,17084361,24,819116,3763575,0,faol
A002075,L0001738,BANK-01,1675620,12,182848,751951,0,faol
A002076,L0001739,BANK-07,39071221,12,4318876,22641479,0,faol
A002077,L0001740,BANK-03,5902031,60,108194,774564,0,faol
A002079,L0001741,BANK-10,40323309,6,8404729,18273901,0,faol
A002081,L0001742,BANK-12,5008343,60,105449,609299,0,yopilgan
A002083,L0001743,BANK-07,11264274,36,348995,1514982,45,faol
A002084,L0001744,BANK-11,11690669,18,739966,5014081,0,faol
A002086,L0001745,BANK-12,10207987,18,607456,4847301,0,faol
A002086,L0001746,BANK-03,5310348,60,115849,4355006,0,faol
A002087,L0001747,BANK-09,14073656,24,702171,10858003,15,faol
A002089,L0001748,BANK-11,20660046,18,1530956,9476086,0,faol
A002089,L0001749,BANK-12,50173097,18,3144472,31013980,0,faol
A002090,L0001750,BANK-04,3530284,18,219015,630416,15,yopilgan
A002092,L0001751,BANK-08,10633049,12,1101036,7129253,0,faol
A002093,L0001752,BANK-11,11959055,60,263112,6275162,0,faol
A002098,L0001753,BANK-01,6636038,18,466914,4067391,45,faol
A002098,L0001754,BANK-11,15140493,18,1036441,9910907,0,faol
A002098,L0001755,BANK-06,6007012,18,364812,3024935,95,faol
A002100,L0001756,BANK-02,19824566,6,4376216,17786534,0,faol
A002100,L0001757,BANK-09,9791846,60,175443,4406596,0,faol
A002102,L0001758,BANK-10,16514595,6,3628523,6536190,0,yopilgan
A002103,L0001759,BANK-04,22134906,6,4506049,16621088,15,faol
A002103,L0001760,BANK-05,65906405,12,7026448,56346422,0,faol
A002106,L0001761,BANK-01,9061740,18,577577,2422177,0,faol
A002106,L0001762,BANK-03,7190372,12,772038,4464291,15,faol
A002106,L0001763,BANK-03,25760504,24,1371127,12790303,0,faol
A002109,L0001764,BANK-04,35342642,24,1806913,11644697,0,faol
A002110,L0001765,BANK-01,9154936,24,499001,6646652,0,faol
A002113,L0001766,BANK-09,13722119,60,292356,10839276,45,faol
A002114,L0001767,BANK-04,12307824,18,779682,1826936,15,faol
A002114,L0001768,BANK-12,34660230,18,2190084,11244836,0,faol
A002114,L0001769,BANK-02,4738825,24,222588,2679592,0,faol
A002116,L0001770,BANK-11,12638838,12,1206288,3147191,15,faol
A002116,L0001771,BANK-08,10121929,12,1015502,2189843,0,faol
A002116,L0001772,BANK-04,17574339,36,611716,14765435,15,faol
A002119,L0001773,BANK-03,15801621,18,1065204,6351665,95,faol
A002120,L0001774,BANK-12,2981148,60,55251,1329353,0,faol
A002122,L0001775,BANK-01,10951824,6,2156202,7915842,0,yopilgan
A002124,L0001776,BANK-01,8362490,36,302722,5563754,45,faol
A002127,L0001777,BANK-07,6801936,60,119574,3766819,0,faol
A002127,L0001778,BANK-11,6267095,36,215079,691125,95,faol
A002128,L0001779,BANK-08,21264635,60,455520,7288547,0,faol
A002128,L0001780,BANK-10,14422464,18,992201,7249696,0,faol
A002129,L0001781,BANK-04,31006021,6,5847316,25383939,0,faol
A002129,L0001782,BANK-10,9823087,6,2024975,2631981,0,faol
A002129,L0001783,BANK-04,9650303,18,687765,3833896,0,yopilgan
A002130,L0001784,BANK-10,16512120,12,1824596,4419284,45,yopilgan
A002131,L0001785,BANK-07,24202874,60,532339,14487721,0,faol
A002134,L0001786,BANK-11,8026952,24,355474,3213442,0,faol
A002134,L0001787,BANK-05,16170163,60,291785,2755341,0,faol
A002139,L0001788,BANK-05,7931694,6,1485106,5224360,0,faol
A002139,L0001789,BANK-01,3920278,18,284754,856764,0,faol
A002140,L0001790,BANK-10,5553445,36,196657,1391551,0,faol
A002140,L0001791,BANK-05,37583035,60,672777,33127018,0,yopilgan
A002141,L0001792,BANK-07,72253141,12,7666509,34815941,0,yopilgan
A002141,L0001793,BANK-04,30207911,6,6502426,6113819,0,faol
A002147,L0001794,BANK-03,11083555,6,2307920,5569602,0,faol
A002150,L0001795,BANK-10,12711222,36,476355,3619218,0,faol
A002151,L0001796,BANK-11,10333364,18,766516,9241764,45,faol
A002151,L0001797,BANK-07,12393946,18,808942,2160974,0,faol
A002151,L0001798,BANK-12,2953035,60,56073,655918,0,faol
A002152,L0001799,BANK-01,3936195,60,87242,3032396,45,faol
A002152,L0001800,BANK-09,14646951,6,2845405,8498758,15,faol
A002156,L0001801,BANK-09,10630894,24,541866,3446178,0,faol
A002157,L0001802,BANK-10,29722424,36,918290,8925966,0,faol
A002157,L0001803,BANK-04,27027432,60,495724,20793286,0,yopilgan
A002158,L0001804,BANK-05,5680580,24,287002,4450949,15,yopilgan
A002161,L0001805,BANK-01,7344324,6,1619064,2670866,15,faol
A002162,L0001806,BANK-05,10247800,12,918291,6698768,0,yopilgan
A002165,L0001807,BANK-04,8549550,6,1805059,2422335,95,faol
A002171,L0001808,BANK-06,1990705,60,36699,728866,15,faol
A002171,L0001809,BANK-03,25477595,12,2518303,17207359,15,faol
A002171,L0001810,BANK-11,22954843,18,1465923,14891155,15,faol
A002172,L0001811,BANK-11,10439123,60,202629,8300909,0,faol
A002173,L0001812,BANK-10,12215723,18,914370,2584997,0,faol
A002174,L0001813,BANK-03,5473904,12,557588,592441,45,faol
A002174,L0001814,BANK-05,34637059,12,3567445,4840636,95,faol
A002176,L0001815,BANK-05,23480908,36,780291,6672610,0,faol
A002179,L0001816,BANK-09,2338368,60,41655,1520914,0,yopilgan
A002179,L0001817,BANK-11,31612742,6,6077846,15316379,0,faol
A002179,L0001818,BANK-02,10689006,6,2254130,7955989,0,yopilgan
A002183,L0001819,BANK-02,31890444,6,6939865,9060721,95,yopilgan
A002185,L0001820,BANK-11,13221778,12,1270846,3002278,0,yopilgan
A002186,L0001821,BANK-08,1343758,6,284511,434145,45,yopilgan
A002189,L0001822,BANK-11,31970214,36,941008,26174174,0,faol
A002190,L0001823,BANK-06,3940468,18,289005,1480873,0,faol
A002190,L0001824,BANK-11,3019457,36,98350,717942,0,faol
A002192,L0001825,BANK-07,25852728,6,4967984,21030589,45,faol
A002193,L0001826,BANK-09,7049064,24,324881,4168300,0,yopilgan
A002195,L0001827,BANK-03,13338816,24,709302,4592467,0,yopilgan
A002195,L0001828,BANK-01,7562049,36,226295,2405882,0,yopilgan
A002197,L0001829,BANK-01,38433585,6,7104640,23512801,45,faol
A002198,L0001830,BANK-02,8896734,60,156863,6494344,15,yopilgan
A002200,L0001831,BANK-08,8128335,60,172816,2633473,0,faol
A002201,L0001832,BANK-08,17250522,36,598837,7794164,45,yopilgan
A002201,L0001833,BANK-05,18541113,18,1233031,14446012,0,faol
A002203,L0001834,BANK-11,14110604,18,1044128,6072718,0,faol
A002203,L0001835,BANK-01,9823320,6,2084946,5675762,0,faol
A002206,L0001836,BANK-06,8620279,60,172593,3008477,0,faol
A002206,L0001837,BANK-10,14354412,6,2803993,12909164,0,faol
A002206,L0001838,BANK-01,35674944,12,3803558,7025892,0,faol
A002208,L0001839,BANK-10,22905603,18,1693262,14323166,0,faol
A002210,L0001840,BANK-01,11220415,18,684857,1942780,15,yopilgan
A002210,L0001841,BANK-02,24746917,36,739058,16489507,0,faol
A002210,L0001842,BANK-07,29755887,36,1029242,5002707,0,faol
A002211,L0001843,BANK-06,11855826,12,1238594,5780345,0,yopilgan
A002211,L0001844,BANK-02,18791396,36,622578,6492457,15,faol
A002214,L0001845,BANK-01,13313484,24,618328,9583700,0,faol
A002214,L0001846,BANK-02,4408190,18,317434,2810943,95,yopilgan
A002217,L0001847,BANK-06,13256944,24,658889,1617241,45,faol
A002219,L0001848,BANK-06,5709964,12,535226,3864038,0,faol
A002220,L0001849,BANK-07,12903863,24,570126,1833179,45,faol
A002220,L0001850,BANK-06,14314664,18,934340,1921283,15,faol
A002221,L0001851,BANK-02,28166535,60,622290,3333855,0,faol
A002222,L0001852,BANK-02,23840897,36,720882,12652482,0,yopilgan
A002223,L0001853,BANK-08,4104750,6,903786,1871483,0,faol
A002223,L0001854,BANK-09,8325265,6,1841095,2660432,0,faol
A002224,L0001855,BANK-09,8527431,24,410729,4097994,0,yopilgan
A002225,L0001856,BANK-03,13380924,18,931468,3425512,0,faol
A002226,L0001857,BANK-05,10017796,60,202765,8373849,0,yopilgan
A002228,L0001858,BANK-11,4488911,36,148007,1189047,0,faol
A002228,L0001859,BANK-06,27969465,12,2700326,10796142,0,faol
A002229,L0001860,BANK-09,16231388,36,599301,10703838,0,faol
A002230,L0001861,BANK-01,11001343,18,818368,5117711,0,yopilgan
A002232,L0001862,BANK-07,43387153,60,782090,24222090,0,faol
A002234,L0001863,BANK-02,19075852,24,1065314,16091301,0,faol
A002234,L0001864,BANK-10,16328128,12,1814821,5921349,45,faol
A002238,L0001865,BANK-02,16202527,12,1764291,11141824,15,faol
A002239,L0001866,BANK-03,1862771,60,38392,1469740,45,faol
A002239,L0001867,BANK-05,13965273,36,444663,8093553,0,faol
A002243,L0001868,BANK-03,8437264,36,251626,7563541,0,faol
A002244,L0001869,BANK-10,12132777,18,873392,3124499,0,yopilgan
A002244,L0001870,BANK-10,6683059,6,1225865,1945567,0,faol
A002245,L0001871,BANK-02,4975773,6,1015341,2398833,0,faol
A002246,L0001872,BANK-02,24500122,6,4310072,17237224,15,faol
A002246,L0001873,BANK-12,22553061,6,4034606,14232298,0,faol
A002247,L0001874,BANK-01,5253060,24,237864,2661172,0,faol
A002247,L0001875,BANK-10,12390686,12,1327319,9326441,0,faol
A002249,L0001876,BANK-12,5083514,18,342032,3539628,0,faol
A002251,L0001877,BANK-07,8933366,24,429930,3249557,0,faol
A002251,L0001878,BANK-03,20710249,36,733585,11958999,0,faol
A002251,L0001879,BANK-11,9976525,36,302684,1361093,0,faol
A002252,L0001880,BANK-01,4018433,60,81411,1299385,0,yopilgan
A002253,L0001881,BANK-06,8805877,36,302218,3055583,15,faol
A002253,L0001882,BANK-04,10698327,18,759185,7709984,15,yopilgan
A002254,L0001883,BANK-07,10349028,24,514707,4313114,0,faol
A002254,L0001884,BANK-10,13163745,60,243909,10421647,0,faol
A002257,L0001885,BANK-06,12026058,6,2581527,2161903,45,faol
A002257,L0001886,BANK-06,39891755,60,862653,4371794,0,faol
A002258,L0001887,BANK-01,8243735,24,367946,3429914,0,yopilgan
A002260,L0001888,BANK-05,22909314,6,4401606,10493024,15,faol
A002261,L0001889,BANK-10,8385041,18,551108,6330280,95,faol
A002262,L0001890,BANK-10,11025652,18,692380,5869053,0,faol
A002265,L0001891,BANK-05,51479370,60,1096810,40995759,0,faol
A002265,L0001892,BANK-12,1837694,24,80440,1253702,15,faol
A002266,L0001893,BANK-12,21981961,18,1375570,14461766,0,faol
A002267,L0001894,BANK-03,13285784,24,672496,3525859,0,faol
A002267,L0001895,BANK-03,21136608,36,741966,15519716,15,faol
A002269,L0001896,BANK-11,3265404,24,159954,2584860,0,faol
A002269,L0001897,BANK-08,19113836,36,559427,5028114,0,faol
A002270,L0001898,BANK-09,24538694,60,503216,8417964,0,faol
A002270,L0001899,BANK-06,17632536,6,3754862,9963608,0,faol
A002273,L0001900,BANK-03,25029062,36,860129,14874560,0,faol
A002274,L0001901,BANK-07,14207563,18,952739,10922046,0,faol
A002275,L0001902,BANK-06,33206835,24,1828510,6652726,15,faol
A002276,L0001903,BANK-03,8546621,36,251811,4448191,0,faol
A002276,L0001904,BANK-10,12058469,60,213720,4242562,0,faol
A002278,L0001905,BANK-11,20029248,12,1868988,16228968,0,faol
A002281,L0001906,BANK-01,2600664,6,579595,2307614,0,faol
A002283,L0001907,BANK-01,42392672,24,2301189,18447050,0,faol
A002285,L0001908,BANK-03,23854583,36,799562,8319668,0,faol
A002286,L0001909,BANK-06,26920658,24,1381179,6159096,45,faol
A002286,L0001910,BANK-07,5119718,36,173184,3694963,0,faol
A002286,L0001911,BANK-12,17020285,60,314786,5773238,0,faol
A002287,L0001912,BANK-11,21474190,36,717216,3737919,0,faol
A002289,L0001913,BANK-04,2585754,18,156102,1289194,0,yopilgan
A002291,L0001914,BANK-11,4142522,18,258308,3127979,0,faol
A002293,L0001915,BANK-03,12927891,36,393436,3888182,15,faol
A002295,L0001916,BANK-02,18250761,18,1360803,1891344,0,faol
A002299,L0001917,BANK-09,16443305,36,498253,2376949,95,faol
A002300,L0001918,BANK-08,4269498,60,94365,2826003,0,faol
A002300,L0001919,BANK-01,8714077,36,276747,2869898,0,faol
A002302,L0001920,BANK-12,6364199,18,420755,3045688,0,faol
A002303,L0001921,BANK-05,3159368,18,209316,712933,0,yopilgan
A002303,L0001922,BANK-11,29137154,12,3077984,15433448,45,faol
A002304,L0001923,BANK-05,28495171,60,596187,9069606,0,faol
A002306,L0001924,BANK-08,18216003,6,3948502,16130521,0,faol
A002306,L0001925,BANK-07,32167704,60,564353,3445226,45,faol
A002307,L0001926,BANK-03,22857924,12,2186631,15161646,0,faol
A002307,L0001927,BANK-05,57361108,18,3911253,16771469,0,faol
A002308,L0001928,BANK-11,33806724,60,622886,16341209,0,faol
A002308,L0001929,BANK-08,21211722,36,691753,15188351,95,faol
A002311,L0001930,BANK-08,12564879,6,2580351,1578006,0,faol
A002311,L0001931,BANK-09,13766746,36,482841,3110456,0,faol
A002312,L0001932,BANK-06,10195192,12,1023326,5542294,15,faol
A002312,L0001933,BANK-04,1626969,6,362275,629313,45,faol
A002313,L0001934,BANK-08,2992845,60,58093,2053518,15,faol
A002313,L0001935,BANK-01,24159033,6,4438536,10448669,0,faol
A002317,L0001936,BANK-02,9673185,12,997453,4595041,0,yopilgan
A002318,L0001937,BANK-09,51762816,60,1131279,26228677,0,faol
A002321,L0001938,BANK-10,19683226,60,435075,7135178,0,yopilgan
A002322,L0001939,BANK-04,12303924,6,2179590,8723486,0,faol
A002325,L0001940,BANK-07,3983629,24,201501,2143117,45,faol
A002326,L0001941,BANK-03,5750280,36,175321,2871822,95,faol
A002328,L0001942,BANK-10,9484616,18,615592,5046676,45,faol
A002328,L0001943,BANK-04,4927689,60,92175,1325637,95,faol
A002331,L0001944,BANK-10,16004149,60,298484,10126047,0,faol
A002332,L0001945,BANK-11,17913788,12,1571880,11480373,0,faol
A002332,L0001946,BANK-08,15772572,6,3393580,4207478,0,yopilgan
A002333,L0001947,BANK-03,19668568,36,664747,13595865,0,faol
A002335,L0001948,BANK-08,69357514,36,2154618,38389467,0,faol
A002336,L0001949,BANK-07,12715816,36,404334,10600273,0,faol
A002337,L0001950,BANK-12,10197746,24,527913,7687996,0,faol
A002338,L0001951,BANK-10,8583512,36,273105,3984369,15,faol
A002340,L0001952,BANK-12,18254386,60,380005,6955486,0,faol
A002340,L0001953,BANK-08,10694464,6,1915286,4745114,15,faol
A002340,L0001954,BANK-01,2527954,18,157969,540131,0,yopilgan
A002345,L0001955,BANK-03,11371266,12,1099509,9987510,0,faol
A002346,L0001956,BANK-05,24925672,24,1247688,20513474,0,faol
A002348,L0001957,BANK-06,24261212,36,900925,8622191,0,faol
A002353,L0001958,BANK-07,12244487,6,2602400,3061560,0,faol
A002354,L0001959,BANK-12,4642374,24,250307,1117906,15,faol
A002355,L0001960,BANK-05,4463177,24,235436,1763289,15,faol
A002356,L0001961,BANK-02,15019801,12,1480805,6266440,0,faol
A002356,L0001962,BANK-10,7257345,18,481078,2365521,0,faol
A002360,L0001963,BANK-10,11731987,6,2088223,1870341,0,faol
A002361,L0001964,BANK-07,26085228,36,842224,8377163,0,faol
A002363,L0001965,BANK-10,28410047,24,1451097,24352243,0,faol
A002363,L0001966,BANK-03,7984744,12,867780,4950602,0,faol
A002363,L0001967,BANK-11,4249107,24,228293,2956389,0,faol
A002369,L0001968,BANK-03,18034977,12,1895311,1838029,0,yopilgan
A002369,L0001969,BANK-01,2037343,18,127031,480490,0,faol
A002370,L0001970,BANK-02,5069258,36,151992,2877028,95,faol
A002371,L0001971,BANK-11,4424244,36,162812,2843245,0,faol
A002371,L0001972,BANK-03,6936362,24,350028,4464925,0,faol
A002372,L0001973,BANK-07,33435593,60,750924,18327279,0,faol
A002374,L0001974,BANK-04,11621007,24,532153,4619870,0,faol
A002374,L0001975,BANK-10,74004321,12,7457735,65382091,45,faol
A002375,L0001976,BANK-03,32374317,6,6863078,27282378,15,faol
A002376,L0001977,BANK-02,32443384,24,1434162,27513995,0,yopilgan
A002381,L0001978,BANK-01,9891102,36,315737,3399329,0,faol
A002383,L0001979,BANK-10,26935931,18,1836591,14388620,15,faol
A002384,L0001980,BANK-02,6468202,36,225318,2694923,0,faol
A002384,L0001981,BANK-07,24950823,18,1626440,19936401,0,faol
A002384,L0001982,BANK-02,3103882,24,172305,1769477,0,faol
A002388,L0001983,BANK-12,12399207,12,1198482,8145751,0,faol
A002390,L0001984,BANK-12,7189338,36,263475,2105786,0,yopilgan
A002391,L0001985,BANK-11,12677725,60,274387,2999416,15,faol
A002398,L0001986,BANK-07,13952891,6,2558154,6281826,0,yopilgan
A002400,L0001987,BANK-05,5135380,12,518102,3428938,95,faol
A002402,L0001988,BANK-10,7956355,6,1665742,1644071,15,faol
A002403,L0001989,BANK-11,16364355,24,731754,1644070,95,faol
A002404,L0001990,BANK-09,11983691,60,227366,7597636,0,faol
A002407,L0001991,BANK-04,18961941,36,664062,2537933,0,faol
A002407,L0001992,BANK-10,13054832,36,422816,6300515,0,yopilgan
A002407,L0001993,BANK-08,9610157,18,714947,6381116,0,faol
A002408,L0001994,BANK-03,3831108,12,373151,2984854,15,faol
A002410,L0001995,BANK-09,2002533,24,93134,841905,0,faol
A002411,L0001996,BANK-03,15468133,60,335936,10465036,0,faol
A002411,L0001997,BANK-10,30482953,36,1061671,20547906,0,faol
A002413,L0001998,BANK-07,33803270,18,2171327,24588315,0,faol
A002413,L0001999,BANK-05,30168787,18,2061439,11632076,0,faol
A002415,L0002000,BANK-07,19078706,24,1009979,11460834,0,faol
A002415,L0002001,BANK-11,7511717,6,1426522,5111519,0,faol
A002416,L0002002,BANK-10,2360650,36,81618,2003697,15,faol
A002416,L0002003,BANK-02,23505053,60,525172,19938558,15,faol
A002417,L0002004,BANK-02,13392151,36,392518,3429290,0,faol
A002419,L0002005,BANK-06,8040537,60,158913,3851236,0,faol
A002419,L0002006,BANK-06,4161121,18,255643,2904101,0,faol
A002420,L0002007,BANK-11,39102127,24,1789806,13970644,0,faol
A002424,L0002008,BANK-12,6643897,60,121550,4844595,0,faol
A002424,L0002009,BANK-04,23823762,24,1235522,2879472,0,yopilgan
A002424,L0002010,BANK-06,15920244,36,468437,5145500,0,yopilgan
A002425,L0002011,BANK-05,23894926,36,824127,8426071,0,yopilgan
A002426,L0002012,BANK-04,17518967,36,580193,10398195,0,faol
A002429,L0002013,BANK-09,23604845,24,1059319,19874082,0,faol
A002429,L0002014,BANK-08,10513420,6,2333973,3847195,0,faol
A002430,L0002015,BANK-11,12501518,24,552326,2967966,0,faol
A002430,L0002016,BANK-01,10050998,24,487769,7491671,0,faol
A002430,L0002017,BANK-02,23928605,6,4842124,10404346,45,yopilgan
A002433,L0002018,BANK-02,6035991,36,192978,2081108,0,faol
A002433,L0002019,BANK-07,10228036,6,1901047,7456347,45,faol
A002434,L0002020,BANK-05,4970225,36,175171,1064934,0,faol
A002438,L0002021,BANK-12,16863322,12,1498837,8804120,0,faol
A002439,L0002022,BANK-07,52192026,24,2730211,27609902,0,faol
A002439,L0002023,BANK-10,12401344,60,260087,10051386,0,yopilgan
A002440,L0002024,BANK-01,57016341,12,5939662,36740311,0,faol
A002441,L0002025,BANK-10,5760706,18,338505,1051135,0,faol
A002444,L0002026,BANK-06,11848422,36,361696,3938123,0,faol
A002445,L0002027,BANK-09,9101000,6,1625868,5488558,0,faol
A002446,L0002028,BANK-05,12125450,60,260943,9160340,0,faol
A002447,L0002029,BANK-07,10072163,36,321998,5725321,0,yopilgan
A002447,L0002030,BANK-10,5384218,18,395741,4655534,0,faol
A002449,L0002031,BANK-11,7311089,24,402141,4695044,0,faol
A002450,L0002032,BANK-02,6201864,6,1354123,2954722,0,faol
A002451,L0002033,BANK-08,34911039,12,3336276,12778601,45,faol
A002453,L0002034,BANK-06,4414515,36,148569,1446345,0,yopilgan
A002455,L0002035,BANK-06,27057468,18,1679447,16458907,0,faol
A002455,L0002036,BANK-09,5395348,36,161703,585212,0,yopilgan
A002457,L0002037,BANK-02,26747808,60,529641,14285156,0,faol
A002457,L0002038,BANK-07,8871499,18,517621,6857560,15,yopilgan
A002458,L0002039,BANK-11,5650007,60,114771,1248239,0,faol
A002459,L0002040,BANK-11,11427352,24,502212,6624553,0,faol
A002463,L0002041,BANK-05,53942524,12,5796864,47205808,0,faol
A002463,L0002042,BANK-01,19737160,60,362057,13030950,0,faol
A002466,L0002043,BANK-11,4137226,36,134361,1980996,0,faol
A002467,L0002044,BANK-02,4049135,60,86846,2721420,0,yopilgan
A002468,L0002045,BANK-09,50521689,36,1780196,20509207,45,faol
A002468,L0002046,BANK-10,44337208,60,842012,21134799,0,faol
A002469,L0002047,BANK-04,18532842,24,913828,3659723,45,faol
A002470,L0002048,BANK-08,3026057,18,206436,573621,95,faol
A002470,L0002049,BANK-10,22777442,60,472942,19997812,95,yopilgan
A002471,L0002050,BANK-12,4053814,6,866785,1470488,15,faol
A002471,L0002051,BANK-08,40177511,18,2877072,4956515,0,faol
A002471,L0002052,BANK-06,25616920,6,5337058,11063769,0,faol
A002473,L0002053,BANK-12,5118997,6,1022297,1353920,15,faol
A002475,L0002054,BANK-03,4735607,36,162810,1487350,0,faol
