applicant_id,oy,kirim,chiqim,naqd_yechish,oy_oxiri_qoldiq
A000050,2024-12,3289563,1789374,546373,268859
A000050,2024-12,3298133,1655858,922070,177536
A000050,2025-01,3208341,1737816,116333,458547
A000051,2024-03,5568920,3740300,341240,221549
A000051,2024-04,5647276,3072286,701817,1891651
A000051,2024-05,5453933,4503167,1110998,1458147
A000051,2024-06,5726427,4719988,1162374,853530
A000051,2024-07,5953544,4873810,1186708,0
A000051,2024-08,5478752,4990156,547827,0
A000051,2024-09,5522959,4022850,1492078,0
A000051,2024-10,5436871,2856874,1523335,577109
A000051,2024-11,5924645,5333583,1917629,1061497
A000051,2024-12,5751334,5016908,1673756,1816106
A000051,2024-12,5884690,2706700,926079,630812
A000051,2025-01,5388446,5063087,1104606,189027
A000052,2024-03,753418,359323,9781,0
A000052,2024-04,711204,571089,190268,128589
A000052,2024-05,695679,346901,254003,0
A000052,2024-06,747000,518286,234911,0
A000052,2024-07,689162,513247,169264,40734
A000052,2024-08,731660,402899,21338,227548
A000052,2024-09,722421,409677,30725,117836
A000052,2024-10,698990,440709,273227,205541
A000052,2024-11,757529,537072,173516,0
A000052,2024-12,731492,633648,136191,105363
A000052,2024-12,717193,607775,263047,61935
A000052,2025-01,728880,502402,210626,152731
A000053,2024-03,3121428,2669961,49049,20739
A000053,2024-04,2968872,2747681,681217,687378
A000053,2024-05,2891048,2567820,926297,621990
A000053,2024-06,3389683,2964970,653665,120044
A000053,2024-07,3614067,1704812,572681,36292
A000053,2024-08,2509690,2230807,715015,143912
A000053,2024-09,2861556,2159981,912030,258762
A000053,2024-10,1114822,1010352,29477,200118
A000053,2024-11,3405381,3057611,855873,898594
A000053,2024-12,2768203,1266612,237502,222846
A000053,2024-12,3141998,2019416,395808,152076
A000053,2025-01,2706128,2243104,4166,36781
A000054,2024-03,1075057,625552,137562,103025
A000054,2024-04,1043001,505743,135271,255338
A000054,2024-05,1063340,586582,289813,353651
A000054,2024-06,1009584,460458,281680,317287
A000054,2024-07,1058681,949749,267661,300682
A000054,2024-08,1089470,1028716,100191,354672
A000054,2024-09,1071168,574602,318960,357015
A000054,2024-10,1072214,791416,149147,0
A000054,2024-11,1088315,539534,192381,278800
A000054,2024-12,1027799,952300,295032,191289
A000054,2024-12,1043953,706493,5282,227883
A000054,2025-01,1087243,507495,75509,97081
A000055,2024-03,5534907,2528039,1275471,156570
A000055,2024-04,4548205,2823872,315941,197263
A000055,2024-05,3086715,2189016,23624,1028785
A000055,2024-06,3750478,2640009,378370,22158
A000055,2024-07,5215111,4656505,526701,387139
A000055,2024-08,3861223,2265585,709068,0
A000055,2024-09,4382265,3019522,1140710,1506166
A000055,2024-10,3749217,1956575,551378,1217688
A000055,2024-11,3217691,2726944,711978,466260
A000055,2024-12,3157527,2559721,449601,68105
A000055,2024-12,3873146,3188118,877708,1268870
A000055,2025-01,7434821,4094726,923136,0
A000056,2024-03,2016157,1420520,502042,610385
A000056,2024-04,1842239,1435055,126091,533256
A000056,2024-05,2429623,1325481,221631,826167
A000056,2024-06,2481904,1132017,924443,328036
A000056,2024-07,1017008,662242,188345,270920
A000056,2024-08,2026999,1725943,497417,0
A000056,2024-09,1896476,959362,74129,0
A000056,2024-10,2430058,1096429,291682,605994
A000056,2024-11,2913613,1809883,986923,60914
A000056,2024-12,2008537,1129351,46308,494872
A000056,2024-12,2309899,2069147,273398,641410
A000056,2025-01,1905625,1138948,401407,19441
A000057,2024-03,5329380,4404455,982189,0
A000057,2024-04,5622220,3188963,1381846,132961
A000057,2024-05,5577697,4232221,596375,1022437
A000057,2024-06,5268620,4234686,1002518,504592
A000057,2024-07,5373514,4165086,1694950,653288
A000057,2024-08,5368888,3444127,662697,1315772
A000057,2024-09,5379319,2909366,697021,1406136
A000057,2024-10,5650657,4527870,1285434,685053
A000057,2024-11,5319559,4452023,1343603,0
A000057,2024-12,5392491,3586775,1503891,101607
A000057,2024-12,5419857,4374740,1818789,1577839
A000057,2025-01,5306537,2851773,291805,1704665
A000058,2024-03,5900107,5240023,29836,585446
A000058,2024-04,5623872,4782989,1748843,1684346
A000058,2024-05,5628094,4715546,469496,479451
A000058,2024-06,6029069,5029319,1746054,1185996
A000058,2024-07,5874026,3607431,1951215,1854014
A000058,2024-08,5849247,2793047,724129,1125273
A000058,2024-09,5619267,4874790,918536,149817
A000058,2024-10,5602147,5319221,391555,110719
A000058,2024-11,5762404,4661626,2174489,1757581
A000058,2024-12,5841278,5108246,2261932,0
A000058,2024-12,5843399,5249225,2112607,24054
A000058,2025-01,5540447,3771589,808718,472023
A000059,2024-03,8525130,5706864,1197033,1686020
A000059,2024-04,9076052,5859229,3354637,2449110
A000059,2024-05,9191989,4456269,1979097,113177
A000059,2024-06,10591330,8084666,3690814,2217351
A000059,2024-07,10856594,6792219,2097418,1981185
A000059,2024-08,8025486,7159596,536202,984625
A000059,2024-09,10429243,8045776,1347886,2758005
A000059,2024-10,15567634,7084776,478422,2991265
A000059,2024-11,11215473,6400801,1036476,0
A000059,2024-12,8453983,7947593,2635509,1421466
A000059,2024-12,17331557,9266795,706154,5676201
A000059,2025-01,11759040,5482319,59923,2448897
A000060,2024-03,7146742,5732651,642139,0
A000060,2024-04,8213915,7628117,2888014,1176310
A000060,2024-05,6495687,6084043,1159647,1054215
A000060,2024-06,7115798,6675304,2255805,554576
A000060,2024-07,8979144,7800044,3136664,2738403
A000060,2024-08,9330161,8222795,1027335,443449
A000060,2024-09,6940820,4409807,735080,509009
A000060,2024-10,9123930,6545101,164761,3123298
A000060,2024-11,7595798,6711587,2585691,256811
A000060,2024-12,7645670,3660704,1496704,1744727
A000060,2024-12,12623718,11345758,2354481,3495039
A000060,2025-01,7738509,6453636,1158269,1312918
A000061,2024-03,2360670,1393167,686569,696016
A000061,2024-04,2485153,1699500,783755,684277
A000061,2024-05,2509273,2034624,614189,620519
A000061,2024-06,2347690,1884748,379137,221336
A000061,2024-07,2449354,1547846,898605,109503
A000061,2024-08,2551825,1883651,158383,19108
A000061,2024-09,2447750,1281249,283888,719110
A000061,2024-10,2417522,1275547,188346,592100
A000061,2024-11,2416459,1098182,413038,0
A000061,2024-12,2502673,1351891,485300,723080
A000061,2024-12,2335326,1403274,88643,106021
A000061,2025-01,2497967,1386684,341221,257108
A000062,2024-03,4664464,3869022,1542457,869081
A000062,2024-04,4779999,3711883,770331,25929
A000062,2024-05,4794122,2520570,1757134,172259
A000062,2024-06,4415139,3738714,507417,204493
A000062,2024-07,4758292,3994496,1495130,1615063
A000062,2024-08,4452716,3762343,667337,24560
A000062,2024-09,4570069,3535417,666884,1590619
A000062,2024-10,4510520,2277582,921273,200122
A000062,2024-11,4766688,3212957,795794,1568031
A000062,2024-12,4744792,4427698,110981,620056
A000062,2024-12,4464193,3868414,427792,1357675
A000062,2025-01,4784780,4285626,200383,895172
A000063,2024-03,11770142,9959937,1942574,624616
A000063,2024-04,8476469,6297860,302634,2633827
A000063,2024-05,10903659,6151168,598197,1326118
A000063,2024-06,9999178,7750373,700023,2232894
A000063,2024-07,9150873,4603595,527791,2819218
A000063,2024-08,8493412,5539172,2554317,2736468
A000063,2024-09,7108704,3489272,2701218,74769
A000063,2024-10,16224871,13692349,5205005,3690460
A000063,2024-11,8697398,5329414,1647128,400618
A000063,2024-12,10286863,7671347,1327351,1048397
A000063,2024-12,8666832,4837404,2871207,2671114
A000063,2025-01,13759930,11706425,2476165,3855367
A000064,2024-03,14784869,10237605,3148124,4857127
A000064,2024-04,12367711,7086729,2477137,1007953
A000064,2024-05,10916941,6369098,3218340,2241845
A000064,2024-06,12407467,5840825,912820,2759759
A000064,2024-07,10916900,8868568,357255,0
A000064,2024-08,19361503,10453486,6132381,1810033
A000064,2024-09,12417415,10044460,2471351,2220629
A000064,2024-10,11002000,9348210,3165466,1422836
A000064,2024-11,10538474,4770490,1394396,118307
A000064,2024-12,14926051,14142526,3686373,0
A000064,2024-12,13863339,8247271,1746135,3247105
A000064,2025-01,14786544,13575967,2690751,4205885
A000065,2024-03,2596230,1498843,772808,662202
A000065,2024-04,1378160,1305635,211143,345623
A000065,2024-05,1572017,744510,232443,334706
A000065,2024-06,1744372,803067,456003,367961
A000065,2024-07,2403561,1289452,122825,624664
A000065,2024-08,1340478,1058539,429809,0
A000065,2024-09,1640674,1329955,471404,418993
A000065,2024-10,1901541,1716466,51215,270433
A000065,2024-11,1924128,1546186,698835,668411
A000065,2024-12,1303361,1233348,117409,335051
A000065,2024-12,1572744,956782,223400,0
A000065,2025-01,1299536,949693,155142,360376
A000066,2024-03,2885156,1522547,964437,818604
A000066,2024-04,2754183,1900817,845938,467878
A000066,2024-05,2967690,1942441,250001,499908
A000066,2024-06,2829053,1608205,976027,911219
A000066,2024-07,2837184,2225404,311689,608989
A000066,2024-08,2837603,1874171,794618,336128
A000066,2024-09,2977398,2754209,291770,577840
A000066,2024-10,3029345,2596732,1022483,240836
A000066,2024-11,2893174,2133172,679686,320707
A000066,2024-12,2941875,2273408,735402,975927
A000066,2024-12,2779835,1657370,579574,687517
A000066,2025-01,2801139,2385881,84326,729119
A000067,2024-03,7641562,3457170,2484895,2652019
A000067,2024-04,2635028,2237076,725885,832558
A000067,2024-05,5127386,2939193,1877335,1578400
A000067,2024-06,6919287,4636854,14431,1452499
A000067,2024-07,7129108,5456564,982160,748925
A000067,2024-08,5288511,4851808,38174,886232
A000067,2024-09,7683066,5539512,2689851,1302755
A000067,2024-10,6002517,3367575,1921204,1945166
A000067,2024-11,11864700,6539161,4007115,2042996
A000067,2024-12,7492849,6185353,2244877,1319283
A000067,2024-12,7490953,6262302,1791755,0
A000067,2025-01,5783246,3330392,915642,1244458
A000068,2024-03,1363935,981350,246100,473927
A000068,2024-04,1381022,991122,46907,311483
A000068,2024-05,1885702,1281580,298732,238411
A000068,2024-06,1848224,1522588,309390,0
A000068,2024-07,1542957,1210084,505877,489851
A000068,2024-08,1710433,849826,370339,104693
A000068,2024-09,968519,581862,91422,0
A000068,2024-10,1246316,563889,489413,395967
A000068,2024-11,1733288,933260,280932,555962
A000068,2024-12,1245263,682306,186856,325345
A000068,2024-12,1626553,1070279,545013,261339
A000068,2025-01,1663088,1562873,97093,67627
A000069,2024-03,4080206,2067000,645238,545082
A000069,2024-04,5497340,4661490,1409333,533866
A000069,2024-05,4108190,2006760,209487,1060406
A000069,2024-06,3435797,2165473,711219,897483
A000069,2024-07,3327093,1612701,618824,780676
A000069,2024-08,3874791,2202137,847155,792652
A000069,2024-09,2797447,2375444,61121,0
A000069,2024-10,3337423,3107831,240528,1102679
A000069,2024-11,3272278,2577947,353429,368641
A000069,2024-12,1207780,1069030,20644,0
A000069,2024-12,4136505,3637738,1000776,844219
A000069,2025-01,4255735,3330494,546304,55463
A000070,2024-03,6463810,3628592,483192,1799639
A000070,2024-04,6382565,3154978,319603,885951
A000070,2024-05,6146234,5018895,1006576,1727968
A000070,2024-06,6668027,4803809,2533748,0
A000070,2024-07,6362048,3681732,847749,853722
A000070,2024-08,6534470,3431720,1305283,1362256
A000070,2024-09,6113953,4028348,865306,1640952
A000070,2024-10,6727189,4308856,2046080,417906
A000070,2024-11,6425168,5553327,2445562,1824248
A000070,2024-12,6436364,5563014,319352,820245
A000070,2024-12,6132317,4538791,125610,0
A000070,2025-01,6180952,3366386,904102,1150576
A000071,2024-03,5131407,2421408,258820,606403
A000071,2024-04,6360841,5276788,537957,664238
A000071,2024-05,7444556,5335078,128398,343815
A000071,2024-06,7746118,5677128,623492,1889304
A000071,2024-07,10866985,8412704,1252823,2521291
A000071,2024-08,7567851,5753985,2077546,0
A000071,2024-09,5893166,5131968,2184673,1300872
A000071,2024-10,5814228,3579256,1235365,0
A000071,2024-11,7009042,6295218,2403627,2335687
A000071,2024-12,5433665,3961797,117583,0
A000071,2024-12,6087657,3399403,2117655,1949112
A000071,2025-01,9144960,5603417,1635870,1994060
A000072,2024-03,3014320,1625039,866698,0
A000072,2024-04,3040466,1647323,495350,527410
A000072,2024-05,2928730,2284896,415338,972598
A000072,2024-06,2874266,2208774,851917,913539
A000072,2024-07,2877088,1893602,236146,651160
A000072,2024-08,2881255,1787680,31252,335095
A000072,2024-09,2847648,2557400,712665,43311
A000072,2024-10,2927584,1733061,142797,919542
A000072,2024-11,2983944,2035211,78250,0
A000072,2024-12,3046448,2281475,556839,528209
A000072,2024-12,2981368,2049084,983399,15524
A000072,2025-01,2884953,1612144,383915,0
A000073,2024-03,8047645,4598574,2760474,0
A000073,2024-04,7837790,6204200,1233399,244245
A000073,2024-05,8080812,6987465,693408,90939
A000073,2024-06,7900996,4467210,1127660,1323218
A000073,2024-07,8435113,3822656,2628690,2820744
A000073,2024-08,8093502,3771690,2195549,1867920
A000073,2024-09,8653482,6717793,2703607,1953787
A000073,2024-10,8665232,7331506,1709718,0
A000073,2024-11,8076082,4645299,1162317,0
A000073,2024-12,8486097,4024650,1603961,1413124
A000073,2024-12,8607372,7583850,760921,2124132
A000073,2025-01,7970184,3829051,2573738,2721709
A000074,2024-03,3530083,1997493,46315,1143524
A000074,2024-04,2218169,2045272,546332,363345
A000074,2024-05,4732595,3302326,1484431,0
A000074,2024-06,4948413,3510298,325639,1306295
A000074,2024-07,3639550,1747852,585587,318786
A000074,2024-08,5044643,3107699,609306,360816
A000074,2024-09,3382584,2965233,449219,168980
A000074,2024-10,2537311,2190921,388784,242223
A000074,2024-11,4637997,2167981,501674,1496782
A000074,2024-12,4861482,3461465,984450,204700
A000074,2024-12,5077682,3936006,1975519,1636230
A000074,2025-01,6194946,5450191,1352545,1647513
A000075,2024-03,5434922,4883787,1656624,1603430
A000075,2024-04,5518353,3783469,1146171,1122635
A000075,2024-05,5385988,3636434,618903,444465
A000075,2024-06,5188422,2679605,1015453,278260
A000075,2024-07,5557171,3937935,2117935,194770
A000075,2024-08,5349361,4156189,326585,0
A000075,2024-09,5472052,2589791,746773,1348009
A000075,2024-10,5638195,2910887,323427,1365328
A000075,2024-11,5539547,4882023,429745,1568852
A000075,2024-12,5151906,2745081,1768617,1015132
A000075,2024-12,5625291,4751517,1982996,842127
A000075,2025-01,5224286,4789776,1017407,1636961
A000076,2024-03,3939279,3517835,967850,232635
A000076,2024-04,3727937,1960380,35145,871283
A000076,2024-05,3712637,3477202,1416776,1104789
A000076,2024-06,3894831,1961560,1554189,0
A000076,2024-07,4002765,3758099,442004,771711
A000076,2024-08,3725303,2293765,159506,0
A000076,2024-09,3797147,3472356,359500,743686
A000076,2024-10,3861995,2999939,253762,1122361
A000076,2024-11,3934948,2596509,1264986,1249332
A000076,2024-12,3762119,2364003,206686,1152865
A000076,2024-12,3954156,2915831,377369,1354457
A000076,2025-01,4031630,2788456,339998,279453
A000077,2024-03,3135835,2598215,1180946,1008344
A000077,2024-04,2763389,2047662,100291,161508
A000077,2024-05,1190830,983160,360151,183129
A000077,2024-06,2666421,1889696,7427,111015
A000077,2024-07,4563140,2668820,88008,1534556
A000077,2024-08,2194390,2001903,117460,500038
A000077,2024-09,2618348,2465386,790189,128687
A000077,2024-10,3069837,2389617,613314,51727
A000077,2024-11,2384497,2044270,359359,384390
A000077,2024-12,2789668,2465015,1078574,6695
A000077,2024-12,2625498,1522446,933676,768945
A000077,2025-01,2783511,1419048,13033,827642
A000078,2024-03,3501879,1879498,437274,268225
A000078,2024-04,2650477,1337440,482009,0
A000078,2024-05,7150600,6052370,815832,2360169
A000078,2024-06,4647186,3462752,205356,871800
A000078,2024-07,4730215,4473660,39356,784088
A000078,2024-08,5802484,3086685,170220,1359273
A000078,2024-09,4012037,3058806,1595745,1282785
A000078,2024-10,3873202,2781018,1272067,1082898
A000078,2024-11,7322949,6534263,2406928,509646
A000078,2024-12,3447077,2305963,932921,636528
A000078,2024-12,4237947,2948212,1355020,100887
A000078,2025-01,4829869,2732490,1517752,605060
A000079,2024-03,1867409,1170384,11385,19656
A000079,2024-04,3391502,2954797,101862,585453
A000079,2024-05,2710922,1451517,1079974,476327
A000079,2024-06,3474101,2418745,1129716,704996
A000079,2024-07,4186920,2289559,1195954,1289323
A000079,2024-08,3312425,2796640,1011018,255375
A000079,2024-09,4241486,3532366,298353,0
A000079,2024-10,3941393,2912665,900967,630236
A000079,2024-11,3999267,3244977,1087997,577181
A000079,2024-12,4081452,2336127,1147394,643475
A000079,2024-12,1810582,1544465,252442,2423
A000079,2025-01,3320550,1558330,629655,257020
A000080,2024-03,3545311,3353296,256393,339422
A000080,2024-04,3234227,2701107,965435,0
A000080,2024-05,3444633,3235829,339215,329240
A000080,2024-06,3548757,2682764,1156682,1161072
A000080,2024-07,3545722,2217603,155274,402582
A000080,2024-08,3502583,2164642,570316,1164224
A000080,2024-09,3438448,2915872,585236,570531
A000080,2024-10,3546916,3153847,137344,804144
A000080,2024-11,3288264,2284504,860648,42845
A000080,2024-12,3446724,2024068,144497,311477
A000080,2024-12,3455268,2422540,440681,1040633
A000080,2025-01,3283714,2361874,444144,233143
A000081,2024-03,2812888,2391630,169879,70653
A000081,2024-04,2421115,1720575,542876,417225
A000081,2024-05,2234623,1687214,312997,770869
